STATEFP|COUNTYFP|COUSUBFP|NAME|NAMELSAD
42|077|45656|Lynn|Lynn township
42|077|46392|Macungie|Macungie borough
42|077|55576|North Whitehall|North Whitehall township
42|077|67576|Salisbury|Salisbury township
42|077|71144|Slatington|Slatington borough
42|077|72632|South Whitehall|South Whitehall township
42|077|79104|Upper Macungie|Upper Macungie township
42|077|79160|Upper Milford|Upper Milford township
42|077|79288|Upper Saucon|Upper Saucon township
42|077|81280|Washington|Washington township
42|077|82064|Weisenberg|Weisenberg township
42|077|84528|Whitehall|Whitehall township
42|079|03272|Ashley|Ashley borough
42|079|03640|Avoca|Avoca borough
42|079|04592|Bear Creek|Bear Creek township
42|079|04599|Bear Creek Village|Bear Creek Village borough
42|079|06672|Black Creek|Black Creek township
42|079|09760|Buck|Buck township
42|079|10480|Butler|Butler township
42|079|15888|Conyngham|Conyngham borough
42|079|15904|Conyngham|Conyngham township
42|079|16568|Courtdale|Courtdale borough
42|079|18048|Dallas|Dallas borough
42|079|18056|Dallas|Dallas township
42|079|18868|Dennison|Dennison township
42|079|19616|Dorrance|Dorrance township
42|079|20424|Dupont|Dupont borough
42|079|20512|Duryea|Duryea borough
42|079|22672|Edwardsville|Edwardsville borough
42|079|24392|Exeter|Exeter borough
42|079|24400|Exeter|Exeter township
42|079|24752|Fairmount|Fairmount township
42|079|24888|Fairview|Fairview township
42|079|26880|Forty Fort|Forty Fort borough
42|079|26928|Foster|Foster township
42|079|27424|Franklin|Franklin township
42|079|27744|Freeland|Freeland borough
42|079|32416|Hanover|Hanover township
42|079|33000|Harveys Lake|Harveys Lake borough
42|079|33376|Hazle|Hazle township
42|079|33408|Hazleton|Hazleton city
42|079|35192|Hollenback|Hollenback township
42|079|36152|Hughestown|Hughestown borough
42|079|36296|Hunlock|Hunlock township
42|079|36432|Huntington|Huntington township
42|079|37400|Jackson|Jackson township
42|079|37792|Jeddo|Jeddo borough
42|079|37984|Jenkins|Jenkins township
42|079|39784|Kingston|Kingston borough
42|079|39792|Kingston|Kingston township
42|079|40848|Laflin|Laflin borough
42|079|40920|Lake|Lake township
42|079|41608|Larksville|Larksville borough
42|079|41848|Laurel Run|Laurel Run borough
42|079|42504|Lehman|Lehman township
42|079|45568|Luzerne|Luzerne borough
42|079|52584|Nanticoke|Nanticoke city
42|079|52984|Nescopeck|Nescopeck borough
42|079|52992|Nescopeck|Nescopeck township
42|079|53448|New Columbus|New Columbus borough
42|079|53960|Newport|Newport township
42|079|55752|Nuangola|Nuangola borough
42|079|59054|Penn Lake Park|Penn Lake Park borough
42|079|61048|Pittston|Pittston city
42|079|61056|Pittston|Pittston township
42|079|61120|Plains|Plains township
42|079|61648|Plymouth|Plymouth borough
42|079|61656|Plymouth|Plymouth township
42|079|62712|Pringle|Pringle borough
42|079|64424|Rice|Rice township
42|079|66272|Ross|Ross township
42|079|67456|Salem|Salem township
42|079|70224|Shickshinny|Shickshinny borough
42|079|71216|Slocum|Slocum township
42|079|75064|Sugarloaf|Sugarloaf township
42|079|75072|Sugar Notch|Sugar Notch borough
42|079|75832|Swoyersville|Swoyersville borough
42|079|78384|Union|Union township
42|079|81080|Warrior Run|Warrior Run borough
42|079|83136|West Hazleton|West Hazleton borough
42|079|83856|West Pittston|West Pittston borough
42|079|84272|West Wyoming|West Wyoming borough
42|079|84552|White Haven|White Haven borough
42|079|85152|Wilkes-Barre|Wilkes-Barre city
42|079|85160|Wilkes-Barre|Wilkes-Barre township
42|079|86584|Wright|Wright township
42|079|86856|Wyoming|Wyoming borough
42|079|86952|Yatesville|Yatesville borough
42|081|02656|Anthony|Anthony township
42|081|03072|Armstrong|Armstrong township
42|081|04424|Bastress|Bastress township
42|081|08136|Brady|Brady township
42|081|09280|Brown|Brown township
42|081|11560|Cascade|Cascade township
42|081|14336|Clinton|Clinton township
42|081|14872|Cogan House|Cogan House township
42|081|17696|Cummings|Cummings township
42|081|20144|Duboistown|Duboistown borough
42|081|22880|Eldred|Eldred township
42|081|24592|Fairfield|Fairfield township
42|081|27432|Franklin|Franklin township
42|081|28352|Gamble|Gamble township
42|081|33944|Hepburn|Hepburn township
42|081|36160|Hughesville|Hughesville borough
42|081|37408|Jackson|Jackson township
42|081|38128|Jersey Shore|Jersey Shore borough
42|081|38448|Jordan|Jordan township
42|081|42944|Lewis|Lewis township
42|081|43352|Limestone|Limestone township
42|081|45224|Loyalsock|Loyalsock township
42|081|45584|Lycoming|Lycoming township
42|081|46184|McHenry|McHenry township
42|081|46208|McIntyre|McIntyre township
42|081|46352|McNett|McNett township
42|081|49280|Mifflin|Mifflin township
42|081|49568|Mill Creek|Mill Creek township
42|081|50632|Montgomery|Montgomery borough
42|081|50720|Montoursville|Montoursville borough
42|081|50936|Moreland|Moreland township
42|081|52264|Muncy|Muncy borough
42|081|52280|Muncy|Muncy township
42|081|52288|Muncy Creek|Muncy Creek township
42|081|54504|Nippenose|Nippenose township
42|081|56608|Old Lycoming|Old Lycoming township
42|081|58848|Penn|Penn township
42|081|60128|Piatt|Piatt township
42|081|60136|Picture Rocks|Picture Rocks borough
42|081|60328|Pine|Pine township
42|081|61640|Plunketts Creek|Plunketts Creek township
42|081|62184|Porter|Porter township
42|081|67616|Salladasburg|Salladasburg borough
42|081|70552|Shrewsbury|Shrewsbury township
42|081|72648|South Williamsport|South Williamsport borough
42|081|75544|Susquehanna|Susquehanna township
42|081|79024|Upper Fairfield|Upper Fairfield township
42|081|81288|Washington|Washington township
42|081|81576|Watson|Watson township
42|081|85312|Williamsport|Williamsport city
42|081|85984|Wolf|Wolf township
42|081|86456|Woodward|Woodward township
42|083|02576|Annin|Annin township
42|083|08040|Bradford|Bradford city
42|083|08048|Bradford|Bradford township
42|083|12408|Ceres|Ceres township
42|083|16352|Corydon|Corydon township
42|083|22888|Eldred|Eldred borough
42|083|22896|Eldred|Eldred township
42|083|26936|Foster|Foster township
42|083|32168|Hamilton|Hamilton township
42|083|32232|Hamlin|Hamlin township
42|083|38688|Kane|Kane borough
42|083|38912|Keating|Keating township
42|083|40808|Lafayette|Lafayette township
42|083|42984|Lewis Run|Lewis Run borough
42|083|43096|Liberty|Liberty township
42|083|51632|Mount Jewett|Mount Jewett borough
42|083|55632|Norwich|Norwich township
42|083|57312|Otto|Otto township
42|083|62088|Port Allegany|Port Allegany borough
42|083|69304|Sergeant|Sergeant township
42|083|71248|Smethport|Smethport borough
42|083|84312|Wetmore|Wetmore township
42|085|13832|Clark|Clark borough
42|085|15992|Coolspring|Coolspring township
42|085|18536|Deer Creek|Deer Creek township
42|085|18688|Delaware|Delaware township
42|085|21336|East Lackawannock|East Lackawannock township
42|085|24904|Fairview|Fairview township
42|085|25360|Farrell|Farrell city
42|085|25912|Findley|Findley township
42|085|27688|Fredonia|Fredonia borough
42|085|27824|French Creek|French Creek township
42|085|30968|Greene|Greene township
42|085|31328|Greenville|Greenville borough
42|085|31656|Grove City|Grove City borough
42|085|33784|Hempfield|Hempfield township
42|085|34064|Hermitage|Hermitage city
42|085|37416|Jackson|Jackson township
42|085|37496|Jackson Center|Jackson Center borough
42|085|37696|Jamestown|Jamestown borough
42|085|37904|Jefferson|Jefferson township
42|085|40760|Lackawannock|Lackawannock township
42|085|40928|Lake|Lake township
42|085|43104|Liberty|Liberty township
42|085|48696|Mercer|Mercer borough
42|085|49576|Mill Creek|Mill Creek township
42|085|53768|New Lebanon|New Lebanon borough
42|085|54304|New Vernon|New Vernon township
42|085|57304|Otter Creek|Otter Creek township
42|085|59496|Perry|Perry township
42|085|60336|Pine|Pine township
42|085|63008|Pymatuning|Pymatuning township
42|085|67472|Salem|Salem township
42|085|67816|Sandy Creek|Sandy Creek township
42|085|67848|Sandy Lake|Sandy Lake borough
42|085|67856|Sandy Lake|Sandy Lake township
42|085|69720|Sharon|Sharon city
42|085|69800|Sharpsville|Sharpsville borough
42|085|69936|Sheakleyville|Sheakleyville borough
42|085|70096|Shenango|Shenango township
42|085|72440|South Pymatuning|South Pymatuning township
42|085|73080|Springfield|Springfield township
42|085|74288|Stoneboro|Stoneboro borough
42|085|75008|Sugar Grove|Sugar Grove township
42|085|83496|West Middlesex|West Middlesex borough
42|085|83976|West Salem|West Salem township
42|085|84376|Wheatland|Wheatland borough
42|085|85512|Wilmington|Wilmington township
42|085|85992|Wolf Creek|Wolf Creek township
42|085|86552|Worth|Worth township
42|087|03040|Armagh|Armagh township
42|087|08304|Bratton|Bratton township
42|087|09288|Brown|Brown township
42|087|10256|Burnham|Burnham borough
42|087|18464|Decatur|Decatur township
42|087|18944|Derry|Derry township
42|087|30480|Granville|Granville township
42|087|38640|Juniata Terrace|Juniata Terrace borough
42|087|40016|Kistler|Kistler borough
42|087|43000|Lewistown|Lewistown borough
42|087|46400|McVeytown|McVeytown borough
42|087|48664|Menno|Menno township
42|087|54160|Newton Hamilton|Newton Hamilton borough
42|087|56720|Oliver|Oliver township
42|087|78392|Union|Union township
42|087|81784|Wayne|Wayne township
42|089|04320|Barrett|Barrett township
42|089|13328|Chestnuthill|Chestnuthill township
42|089|15960|Coolbaugh|Coolbaugh township
42|089|18736|Delaware Water Gap|Delaware Water Gap borough
42|089|21872|East Stroudsburg|East Stroudsburg borough
42|089|22904|Eldred|Eldred township
42|089|32176|Hamilton|Hamilton township
42|089|37424|Jackson|Jackson township
42|089|49080|Middle Smithfield|Middle Smithfield township
42|089|51912|Mount Pocono|Mount Pocono borough
42|089|57856|Paradise|Paradise township
42|089|61728|Pocono|Pocono township
42|089|61928|Polk|Polk township
42|089|62632|Price|Price township
42|089|66280|Ross|Ross township
42|089|71344|Smithfield|Smithfield township
42|089|74880|Stroud|Stroud township
42|089|74888|Stroudsburg|Stroudsburg borough
42|089|76960|Tobyhanna|Tobyhanna township
42|089|77776|Tunkhannock|Tunkhannock township
42|091|00156|Abington|Abington township
42|091|02264|Ambler|Ambler borough
42|091|08568|Bridgeport|Bridgeport borough
42|091|09696|Bryn Athyn|Bryn Athyn borough
42|091|12968|Cheltenham|Cheltenham township
42|091|15192|Collegeville|Collegeville borough
42|091|15848|Conshohocken|Conshohocken borough
42|091|19672|Douglass|Douglass township
42|091|21200|East Greenville|East Greenville borough
42|091|21600|East Norriton|East Norriton township
42|091|27280|Franconia|Franconia township
42|091|31088|Green Lane|Green Lane borough
42|091|33088|Hatboro|Hatboro borough
42|091|33112|Hatfield|Hatfield borough
42|091|33120|Hatfield|Hatfield township
42|091|35808|Horsham|Horsham township
42|091|38000|Jenkintown|Jenkintown borough
42|091|41432|Lansdale|Lansdale borough
42|091|43312|Limerick|Limerick township
42|091|44912|Lower Frederick|Lower Frederick township
42|091|44920|Lower Gwynedd|Lower Gwynedd township
42|091|44976|Lower Merion|Lower Merion township
42|091|45008|Lower Moreland|Lower Moreland township
42|091|45072|Lower Pottsgrove|Lower Pottsgrove township
42|091|45080|Lower Providence|Lower Providence township
42|091|45096|Lower Salford|Lower Salford township
42|091|47592|Marlborough|Marlborough township
42|091|50640|Montgomery|Montgomery township
42|091|52664|Narberth|Narberth borough
42|091|53664|New Hanover|New Hanover township
42|091|54656|Norristown|Norristown borough
42|091|55512|North Wales|North Wales borough
42|091|59120|Pennsburg|Pennsburg borough
42|091|59392|Perkiomen|Perkiomen township
42|091|61664|Plymouth|Plymouth township
42|091|62416|Pottstown|Pottstown borough
42|091|63808|Red Hill|Red Hill borough
42|091|65568|Rockledge|Rockledge borough
42|091|66576|Royersford|Royersford borough
42|091|67528|Salford|Salford township
42|091|68328|Schwenksville|Schwenksville borough
42|091|71016|Skippack|Skippack township
42|091|71856|Souderton|Souderton borough
42|091|73088|Springfield|Springfield township
42|091|76304|Telford|Telford borough
42|091|77152|Towamencin|Towamencin township
42|091|77304|Trappe|Trappe borough
42|091|79008|Upper Dublin|Upper Dublin township
42|091|79040|Upper Frederick|Upper Frederick township
42|091|79056|Upper Gwynedd|Upper Gwynedd township
42|091|79064|Upper Hanover|Upper Hanover township
42|091|79136|Upper Merion|Upper Merion township
42|091|79176|Upper Moreland|Upper Moreland township
42|091|79240|Upper Pottsgrove|Upper Pottsgrove township
42|091|79256|Upper Providence|Upper Providence township
42|091|79280|Upper Salford|Upper Salford township
42|091|82736|West Conshohocken|West Conshohocken borough
42|091|83696|West Norriton|West Norriton township
42|091|83912|West Pottsgrove|West Pottsgrove township
42|091|84624|Whitemarsh|Whitemarsh township
42|091|84888|Whitpain|Whitpain township
42|091|86496|Worcester|Worcester township
42|093|02664|Anthony|Anthony township
42|093|16048|Cooper|Cooper township
42|093|18136|Danville|Danville borough
42|093|18952|Derry|Derry township
42|093|43112|Liberty|Liberty township
42|093|43360|Limestone|Limestone township
42|093|46656|Mahoning|Mahoning township
42|093|48152|Mayberry|Mayberry township
42|093|79552|Valley|Valley township
42|093|81424|Washingtonville|Washingtonville borough
42|093|83144|West Hemlock|West Hemlock township
42|095|00948|Allen|Allen township
42|095|04032|Bangor|Bangor borough
42|095|04432|Bath|Bath borough
42|095|06088|Bethlehem|Bethlehem city
42|095|06096|Bethlehem|Bethlehem township
42|095|10400|Bushkill|Bushkill township
42|095|12656|Chapman|Chapman borough
42|095|20736|East Allen|East Allen township
42|095|20776|East Bangor|East Bangor borough
42|095|21648|Easton|Easton city
42|095|26728|Forks|Forks township
42|095|27760|Freemansburg|Freemansburg borough
42|095|29568|Glendon|Glendon borough
42|095|32432|Hanover|Hanover township
42|095|33744|Hellertown|Hellertown borough
42|095|42424|Lehigh|Lehigh township
42|095|45016|Lower Mount Bethel|Lower Mount Bethel township
42|095|45024|Lower Nazareth|Lower Nazareth township
42|095|45104|Lower Saucon|Lower Saucon township
42|095|50824|Moore|Moore township
42|095|52808|Nazareth|Nazareth borough
42|095|54696|Northampton|Northampton borough
42|095|54872|North Catasauqua|North Catasauqua borough
42|095|57672|Palmer|Palmer township
42|095|58696|Pen Argyl|Pen Argyl borough
42|095|61088|Plainfield|Plainfield township
42|095|62264|Portland|Portland borough
42|095|66168|Roseto|Roseto borough
42|095|74232|Stockertown|Stockertown borough
42|095|76144|Tatamy|Tatamy borough
42|095|79184|Upper Mount Bethel|Upper Mount Bethel township
42|095|79192|Upper Nazareth|Upper Nazareth township
42|095|80800|Walnutport|Walnutport borough
42|095|81296|Washington|Washington township
42|095|82832|West Easton|West Easton borough
42|095|85256|Williams|Williams township
42|095|85592|Wilson|Wilson borough
42|095|85664|Wind Gap|Wind Gap borough
42|097|14536|Coal|Coal township
42|097|18696|Delaware|Delaware township
42|097|20928|East Cameron|East Cameron township
42|097|20976|East Chillisquaque|East Chillisquaque township
42|097|34080|Herndon|Herndon borough
42|097|37432|Jackson|Jackson township
42|097|38456|Jordan|Jordan township
42|097|40584|Kulpmont|Kulpmont borough
42|097|42952|Lewis|Lewis township
42|097|43912|Little Mahanoy|Little Mahanoy township
42|097|44856|Lower Augusta|Lower Augusta township
42|097|44960|Lower Mahanoy|Lower Mahanoy township
42|097|46120|McEwensville|McEwensville borough
42|097|47480|Marion Heights|Marion Heights borough
42|097|50016|Milton|Milton borough
42|097|51496|Mount Carmel|Mount Carmel borough
42|097|51504|Mount Carmel|Mount Carmel township
42|097|55456|Northumberland|Northumberland borough
42|097|61832|Point|Point township
42|097|63328|Ralpho|Ralpho township
42|097|65112|Riverside|Riverside borough
42|097|65472|Rockefeller|Rockefeller township
42|097|66752|Rush|Rush township
42|097|69600|Shamokin|Shamokin city
42|097|69608|Shamokin|Shamokin township
42|097|71688|Snydertown|Snydertown borough
42|097|75304|Sunbury|Sunbury city
42|097|77830|Turbot|Turbot township
42|097|77832|Turbotville|Turbotville borough
42|097|78744|Upper Augusta|Upper Augusta township
42|097|79112|Upper Mahanoy|Upper Mahanoy township
42|097|81304|Washington|Washington township
42|097|81616|Watsontown|Watsontown borough
42|097|82680|West Cameron|West Cameron township
42|097|82712|West Chillisquaque|West Chillisquaque township
42|097|87280|Zerbe|Zerbe township
42|099|06824|Blain|Blain borough
42|099|07040|Bloomfield|Bloomfield borough
42|099|10008|Buffalo|Buffalo township
42|099|11416|Carroll|Carroll township
42|099|12360|Centre|Centre township
42|099|20240|Duncannon|Duncannon borough
42|099|31440|Greenwood|Greenwood township
42|099|36000|Howe|Howe township
42|099|37440|Jackson|Jackson township
42|099|38616|Juniata|Juniata township
42|099|41272|Landisburg|Landisburg borough
42|099|43968|Liverpool|Liverpool borough
42|099|43976|Liverpool|Liverpool township
42|099|47968|Marysville|Marysville borough
42|099|49632|Miller|Miller township
42|099|49720|Millerstown|Millerstown borough
42|099|53320|New Buffalo|New Buffalo borough
42|099|53968|Newport|Newport borough
42|099|54968|Northeast Madison|Northeast Madison township
42|099|56728|Oliver|Oliver township
42|099|58856|Penn|Penn township
42|099|66976|Rye|Rye township
42|099|68032|Saville|Saville township
42|099|72624|Southwest Madison|Southwest Madison township
42|099|72848|Spring|Spring township
42|099|76920|Toboyne|Toboyne township
42|099|77960|Tuscarora|Tuscarora township
42|099|78184|Tyrone|Tyrone township
42|099|81640|Watts|Watts township
42|099|84368|Wheatfield|Wheatfield township
42|101|60000|Philadelphia|Philadelphia city
42|103|07088|Blooming Grove|Blooming Grove township
42|103|18704|Delaware|Delaware township
42|103|19272|Dingman|Dingman township
42|103|30976|Greene|Greene township
42|103|40776|Lackawaxen|Lackawaxen township
42|103|42512|Lehman|Lehman township
42|103|48048|Matamoras|Matamoras borough
42|103|49400|Milford|Milford borough
42|103|49408|Milford|Milford township
42|103|57728|Palmyra|Palmyra township
42|103|62192|Porter|Porter township
42|103|70496|Shohola|Shohola township
42|103|82928|Westfall|Westfall township
42|105|00108|Abbott|Abbott township
42|105|00836|Allegany|Allegany township
42|105|03576|Austin|Austin borough
42|105|06432|Bingham|Bingham township
42|105|13760|Clara|Clara township
42|105|16448|Coudersport|Coudersport borough
42|105|24184|Eulalia|Eulalia township
42|105|28280|Galeton|Galeton borough
42|105|28760|Genesee|Genesee township
42|105|32848|Harrison|Harrison township
42|105|33512|Hebron|Hebron township
42|105|33568|Hector|Hector township
42|105|35400|Homer|Homer township
42|105|38920|Keating|Keating township
42|105|57280|Oswayo|Oswayo borough
42|105|57288|Oswayo|Oswayo township
42|105|60200|Pike|Pike township
42|105|61400|Pleasant Valley|Pleasant Valley township
42|105|62072|Portage|Portage township
42|105|66416|Roulette|Roulette township
42|105|69736|Sharon|Sharon township
42|105|70304|Shinglehouse|Shinglehouse borough
42|105|74072|Stewardson|Stewardson township
42|105|75224|Summit|Summit township
42|105|75720|Sweden|Sweden township
42|105|75952|Sylvania|Sylvania township
42|105|78240|Ulysses|Ulysses borough
42|105|78248|Ulysses|Ulysses township
42|105|82568|West Branch|West Branch township
42|105|84360|Wharton|Wharton township
42|107|03264|Ashland|Ashland borough
42|107|03488|Auburn|Auburn borough
42|107|04352|Barry|Barry township
42|107|07336|Blythe|Blythe township
42|107|08200|Branch|Branch township
42|107|10488|Butler|Butler township
42|107|11608|Cass|Cass township
42|107|14600|Coaldale|Coaldale borough
42|107|17152|Cressona|Cressona borough
42|107|18576|Deer Lake|Deer Lake borough
42|107|18672|Delano|Delano township
42|107|20880|East Brunswick|East Brunswick township
42|107|21616|East Norwegian|East Norwegian township
42|107|21952|East Union|East Union township
42|107|22912|Eldred|Eldred township
42|107|26944|Foster|Foster township
42|107|27232|Frackville|Frackville borough
42|107|27248|Frailey|Frailey township
42|107|29088|Gilberton|Gilberton borough
42|107|29264|Girardville|Girardville borough
42|107|30128|Gordon|Gordon borough
42|107|33584|Hegins|Hegins township
42|107|36072|Hubley|Hubley township
42|107|40096|Kline|Kline township
42|107|41264|Landingville|Landingville borough
42|107|45824|McAdoo|McAdoo borough
42|107|46584|Mahanoy|Mahanoy township
42|107|46592|Mahanoy City|Mahanoy City borough
42|107|48448|Mechanicsville|Mechanicsville borough
42|107|49048|Middleport|Middleport borough
42|107|50088|Minersville|Minersville borough
42|107|51488|Mount Carbon|Mount Carbon borough
42|107|53376|New Castle|New Castle township
42|107|53944|New Philadelphia|New Philadelphia borough
42|107|54016|New Ringgold|New Ringgold borough
42|107|55192|North Manheim|North Manheim township
42|107|55472|North Union|North Union township
42|107|55624|Norwegian|Norwegian township
42|107|57184|Orwigsburg|Orwigsburg borough
42|107|57752|Palo Alto|Palo Alto borough
42|107|60456|Pine Grove|Pine Grove borough
42|107|60464|Pine Grove|Pine Grove township
42|107|62128|Port Carbon|Port Carbon borough
42|107|62136|Port Clinton|Port Clinton borough
42|107|62200|Porter|Porter township
42|107|62432|Pottsville|Pottsville city
42|107|64088|Reilly|Reilly township
42|107|65000|Ringtown|Ringtown borough
42|107|66760|Rush|Rush township
42|107|66944|Ryan|Ryan township
42|107|67224|St. Clair|St. Clair borough
42|107|68304|Schuylkill|Schuylkill township
42|107|68312|Schuylkill Haven|Schuylkill Haven borough
42|107|70056|Shenandoah|Shenandoah borough
42|107|72312|South Manheim|South Manheim township
42|107|76032|Tamaqua|Tamaqua borough
42|107|77184|Tower City|Tower City borough
42|107|77392|Tremont|Tremont borough
42|107|77400|Tremont|Tremont township
42|107|78400|Union|Union township
42|107|79120|Upper Mahantongo|Upper Mahantongo township
42|107|80576|Walker|Walker township
42|107|81312|Washington|Washington township
42|107|81792|Wayne|Wayne township
42|107|82632|West Brunswick|West Brunswick township
42|107|83408|West Mahanoy|West Mahanoy township
42|107|83792|West Penn|West Penn township
42|109|00316|Adams|Adams township
42|109|04736|Beaver|Beaver township
42|109|04848|Beavertown|Beavertown borough
42|109|12060|Center|Center township
42|109|12672|Chapman|Chapman township
42|109|27440|Franklin|Franklin township
42|109|27696|Freeburg|Freeburg borough
42|109|37448|Jackson|Jackson township
42|109|45992|McClure|McClure borough
42|109|48960|Middleburg|Middleburg borough
42|109|49016|Middlecreek|Middlecreek township
42|109|50488|Monroe|Monroe township
42|109|58864|Penn|Penn township
42|109|59504|Perry|Perry township
42|109|69216|Selinsgrove|Selinsgrove borough
42|109|69616|Shamokin Dam|Shamokin Dam borough
42|109|72856|Spring|Spring township
42|109|78408|Union|Union township
42|109|81320|Washington|Washington township
42|109|82464|West Beaver|West Beaver township
42|109|83808|West Perry|West Perry township
42|111|00396|Addison|Addison borough
42|111|00404|Addison|Addison township
42|111|00876|Allegheny|Allegheny township
42|111|05648|Benson|Benson borough
42|111|05776|Berlin|Berlin borough
42|111|06640|Black|Black township
42|111|07712|Boswell|Boswell borough
42|111|09256|Brothersvalley|Brothersvalley township
42|111|10808|Callimont|Callimont borough
42|111|11624|Casselman|Casselman borough
42|111|12296|Central City|Central City borough
42|111|15568|Conemaugh|Conemaugh township
42|111|15680|Confluence|Confluence borough
42|111|23168|Elk Lick|Elk Lick township
42|111|24680|Fairhope|Fairhope township
42|111|28520|Garrett|Garrett borough
42|111|31336|Greenville|Greenville township
42|111|35608|Hooversville|Hooversville borough
42|111|36888|Indian Lake|Indian Lake borough
42|111|37920|Jefferson|Jefferson township
42|111|38032|Jenner|Jenner township
42|111|38048|Jennerstown|Jennerstown borough
42|111|41568|Larimer|Larimer township
42|111|43440|Lincoln|Lincoln township
42|111|45136|Lower Turkeyfoot|Lower Turkeyfoot township
42|111|48912|Meyersdale|Meyersdale borough
42|111|49024|Middlecreek|Middlecreek township
42|111|49416|Milford|Milford township
42|111|53168|New Baltimore|New Baltimore borough
42|111|53416|New Centerville|New Centerville borough
42|111|54704|Northampton|Northampton township
42|111|56352|Ogle|Ogle township
42|111|57544|Paint|Paint borough
42|111|57552|Paint|Paint township
42|111|63144|Quemahoning|Quemahoning township
42|111|65736|Rockwood|Rockwood borough
42|111|67584|Salisbury|Salisbury borough
42|111|69336|Seven Springs|Seven Springs borough
42|111|69448|Shade|Shade township
42|111|69680|Shanksville|Shanksville borough
42|111|71776|Somerset|Somerset borough
42|111|71784|Somerset|Somerset township
42|111|71920|Southampton|Southampton township
42|111|74440|Stonycreek|Stonycreek township
42|111|74672|Stoystown|Stoystown borough
42|111|75232|Summit|Summit township
42|111|79336|Upper Turkeyfoot|Upper Turkeyfoot township
42|111|79424|Ursina|Ursina borough
42|111|82128|Wellersburg|Wellersburg borough
42|111|85632|Windber|Windber borough
42|113|13000|Cherry|Cherry township
42|113|15208|Colley|Colley township
42|113|18296|Davidson|Davidson township
42|113|20528|Dushore|Dushore borough
42|113|20648|Eagles Mere|Eagles Mere borough
42|113|23144|Elkland|Elkland township
42|113|26736|Forks|Forks township
42|113|26760|Forksville|Forksville borough
42|113|27096|Fox|Fox township
42|113|34840|Hillsgrove|Hillsgrove township
42|113|41512|Laporte|Laporte borough
42|113|41520|Laporte|Laporte township
42|113|70560|Shrewsbury|Shrewsbury township
42|115|02712|Apolacon|Apolacon township
42|115|02792|Ararat|Ararat township
42|115|03496|Auburn|Auburn township
42|115|08648|Bridgewater|Bridgewater township
42|115|09128|Brooklyn|Brooklyn township
42|115|13504|Choconut|Choconut township
42|115|14224|Clifford|Clifford township
42|115|19264|Dimock|Dimock township
42|115|26560|Forest City|Forest City borough
42|115|26648|Forest Lake|Forest Lake township
42|115|27448|Franklin|Franklin township
42|115|27968|Friendsville|Friendsville borough
42|115|29024|Gibson|Gibson township
42|115|30728|Great Bend|Great Bend borough
42|115|30736|Great Bend|Great Bend township
42|115|32080|Hallstead|Hallstead borough
42|115|32568|Harford|Harford township
42|115|32720|Harmony|Harmony township
42|115|34096|Herrick|Herrick township
42|115|35624|Hop Bottom|Hop Bottom borough
42|115|37464|Jackson|Jackson township
42|115|38168|Jessup|Jessup township
42|115|41336|Lanesboro|Lanesboro borough
42|115|41656|Lathrop|Lathrop township
42|115|42760|Lenox|Lenox township
42|115|43120|Liberty|Liberty township
42|115|43928|Little Meadows|Little Meadows borough
42|115|49152|Middletown|Middletown township
42|115|50736|Montrose|Montrose borough
42|115|53880|New Milford|New Milford borough
42|115|53888|New Milford|New Milford township
42|115|56008|Oakland|Oakland borough
42|115|56016|Oakland|Oakland township
42|115|66776|Rush|Rush township
42|115|70776|Silver Lake|Silver Lake township
42|115|73440|Springville|Springville township
42|115|75568|Susquehanna Depot|Susquehanna Depot borough
42|115|76496|Thompson|Thompson borough
42|115|76504|Thompson|Thompson township
42|115|78456|Union Dale|Union Dale borough
42|117|07152|Bloss|Bloss township
42|117|07160|Blossburg|Blossburg borough
42|117|09072|Brookfield|Brookfield township
42|117|12728|Charleston|Charleston township
42|117|12880|Chatham|Chatham township
42|117|14528|Clymer|Clymer township
42|117|16680|Covington|Covington township
42|117|18552|Deerfield|Deerfield township
42|117|18760|Delmar|Delmar township
42|117|20232|Duncan|Duncan township
42|117|23056|Elk|Elk township
42|117|23152|Elkland|Elkland borough
42|117|25296|Farmington|Farmington township
42|117|28264|Gaines|Gaines township
42|117|32192|Hamilton|Hamilton township
42|117|37472|Jackson|Jackson township
42|117|40360|Knoxville|Knoxville borough
42|117|41960|Lawrence|Lawrence township
42|117|42016|Lawrenceville|Lawrenceville borough
42|117|43128|Liberty|Liberty borough
42|117|43136|Liberty|Liberty township
42|117|47080|Mansfield|Mansfield borough
42|117|48968|Middlebury|Middlebury township
42|117|51096|Morris|Morris township
42|117|52960|Nelson|Nelson township
42|117|57224|Osceola|Osceola township
42|117|62960|Putnam|Putnam township
42|117|64624|Richmond|Richmond township
42|117|66232|Roseville|Roseville borough
42|117|66912|Rutland|Rutland township
42|117|70344|Shippen|Shippen township
42|117|75104|Sullivan|Sullivan township
42|117|76808|Tioga|Tioga borough
42|117|76824|Tioga|Tioga township
42|117|78416|Union|Union township
42|117|80936|Ward|Ward township
42|117|82160|Wellsboro|Wellsboro borough
42|117|82968|Westfield|Westfield borough
42|117|82976|Westfield|Westfield township
42|119|10016|Buffalo|Buffalo township
42|119|20888|East Buffalo|East Buffalo township
42|119|31480|Gregg|Gregg township
42|119|32936|Hartleton|Hartleton borough
42|119|32952|Hartley|Hartley township
