STATEFP|COUNTYFP|COUSUBFP|NAME|NAMELSAD
36|111|24691|Esopus|Esopus town
36|111|28255|Gardiner|Gardiner town
36|111|32116|Hardenburgh|Hardenburgh town
36|111|37143|Hurley|Hurley town
36|111|39727|Kingston|Kingston city
36|111|39738|Kingston|Kingston town
36|111|42994|Lloyd|Lloyd town
36|111|45458|Marbletown|Marbletown town
36|111|45722|Marlborough|Marlborough town
36|111|50562|New Paltz|New Paltz town
36|111|54749|Olive|Olive town
36|111|58552|Plattekill|Plattekill town
36|111|63011|Rochester|Rochester town
36|111|63737|Rosendale|Rosendale town
36|111|65299|Saugerties|Saugerties town
36|111|66597|Shandaken|Shandaken town
36|111|66674|Shawangunk|Shawangunk town
36|111|75935|Ulster|Ulster town
36|111|78828|Wawarsing|Wawarsing town
36|111|83052|Woodstock|Woodstock town
36|113|07234|Bolton|Bolton town
36|113|15319|Chester|Chester town
36|113|29333|Glens Falls|Glens Falls city
36|113|31335|Hague|Hague town
36|113|35639|Horicon|Horicon town
36|113|38715|Johnsburg|Johnsburg town
36|113|40519|Lake George|Lake George town
36|113|40662|Lake Luzerne|Lake Luzerne town
36|113|60356|Queensbury|Queensbury town
36|113|71641|Stony Creek|Stony Creek town
36|113|73814|Thurman|Thurman town
36|113|78300|Warrensburg|Warrensburg town
36|115|02561|Argyle|Argyle town
36|115|11836|Cambridge|Cambridge town
36|115|20885|Dresden|Dresden town
36|115|22656|Easton|Easton town
36|115|26715|Fort Ann|Fort Ann town
36|115|26781|Fort Edward|Fort Edward town
36|115|30037|Granville|Granville town
36|115|30686|Greenwich|Greenwich town
36|115|31885|Hampton|Hampton town
36|115|32457|Hartford|Hartford town
36|115|33040|Hebron|Hebron town
36|115|38143|Jackson|Jackson town
36|115|39650|Kingsbury|Kingsbury town
36|115|60092|Putnam|Putnam town
36|115|64782|Salem|Salem town
36|115|81578|White Creek|White Creek town
36|115|81633|Whitehall|Whitehall town
36|117|00000|County subdivisions not defined|County subdivisions not defined
36|117|02440|Arcadia|Arcadia town
36|117|11473|Butler|Butler town
36|117|28013|Galen|Galen town
36|117|37165|Huron|Huron town
36|117|43973|Lyons|Lyons town
36|117|44160|Macedon|Macedon town
36|117|45645|Marion|Marion town
36|117|55013|Ontario|Ontario town
36|117|56198|Palmyra|Palmyra town
36|117|63605|Rose|Rose town
36|117|65343|Savannah|Savannah town
36|117|68220|Sodus|Sodus town
36|117|78102|Walworth|Walworth town
36|117|82040|Williamson|Williamson town
36|117|82689|Wolcott|Wolcott town
36|119|05320|Bedford|Bedford town
36|119|18410|Cortlandt|Cortlandt town
36|119|21820|Eastchester|Eastchester town
36|119|30367|Greenburgh|Greenburgh town
36|119|32413|Harrison|Harrison town
36|119|42136|Lewisboro|Lewisboro town
36|119|44842|Mamaroneck|Mamaroneck town
36|119|48895|Mount Kisco|Mount Kisco town
36|119|49011|Mount Pleasant|Mount Pleasant town
36|119|49121|Mount Vernon|Mount Vernon city
36|119|50078|New Castle|New Castle town
36|119|50617|New Rochelle|New Rochelle city
36|119|51693|North Castle|North Castle town
36|119|53517|North Salem|North Salem town
36|119|55541|Ossining|Ossining town
36|119|56979|Peekskill|Peekskill city
36|119|57012|Pelham|Pelham town
36|119|59685|Pound Ridge|Pound Ridge town
36|119|64309|Rye|Rye city
36|119|64320|Rye|Rye town
36|119|65442|Scarsdale|Scarsdale town
36|119|68308|Somers|Somers town
36|119|81677|White Plains|White Plains city
36|119|84000|Yonkers|Yonkers city
36|119|84077|Yorktown|Yorktown town
36|121|02418|Arcade|Arcade town
36|121|03012|Attica|Attica town
36|121|05936|Bennington|Bennington town
36|121|12782|Castile|Castile town
36|121|18696|Covington|Covington town
36|121|21369|Eagle|Eagle town
36|121|27980|Gainesville|Gainesville town
36|121|28596|Genesee Falls|Genesee Falls town
36|121|38341|Java|Java town
36|121|46877|Middlebury|Middlebury town
36|121|55222|Orangeville|Orangeville town
36|121|57254|Perry|Perry town
36|121|57826|Pike|Pike town
36|121|66773|Sheldon|Sheldon town
36|121|78344|Warsaw|Warsaw town
36|121|81325|Wethersfield|Wethersfield town
36|123|04594|Barrington|Barrington town
36|123|06002|Benton|Benton town
36|123|38044|Italy|Italy town
36|123|38583|Jerusalem|Jerusalem town
36|123|47020|Middlesex|Middlesex town
36|123|47504|Milo|Milo town
36|123|59597|Potter|Potter town
36|123|70816|Starkey|Starkey town
36|123|75055|Torrey|Torrey town
