STATEFP|PLACEFP|NAME|NAMELSAD
30|67192|Seville Colony|Seville Colony CDP
30|67225|Shawmut|Shawmut CDP
30|67525|Shepherd|Shepherd CDP
30|68050|Silesia|Silesia CDP
30|68425|Silver Gate|Silver Gate CDP
30|68500|Silver Star|Silver Star CDP
30|68575|Simms|Simms CDP
30|68985|Sleeping Buffalo|Sleeping Buffalo CDP
30|69345|Snowslip|Snowslip CDP
30|69475|Somers|Somers CDP
30|69680|South Browning|South Browning CDP
30|69713|South Glastonbury|South Glastonbury CDP
30|69725|South Hills|South Hills CDP
30|69900|Spokane Creek|Spokane Creek CDP
30|70000|Spring Creek Colony|Spring Creek Colony CDP
30|70150|Springdale|Springdale CDP
30|70225|Springdale Colony|Springdale Colony CDP
30|70375|Springhill|Springhill CDP
30|70434|Springwater Colony|Springwater Colony CDP
30|70600|Square Butte|Square Butte CDP
30|70825|Starr School|Starr School CDP
30|71350|Stockett|Stockett CDP
30|71575|Stryker|Stryker CDP
30|71800|Sula|Sula CDP
30|72305|Sunnybrook Colony|Sunnybrook Colony CDP
30|72380|Sun Prairie|Sun Prairie CDP
30|72475|Sun River|Sun River CDP
30|72660|Surprise Creek Colony|Surprise Creek Colony CDP
30|72850|Swan Lake|Swan Lake CDP
30|73075|Sweet Grass|Sweet Grass CDP
30|73165|Sylvanite|Sylvanite CDP
30|73760|The Silos|The Silos CDP
30|74500|Toston|Toston CDP
30|74650|Tracy|Tracy CDP
30|74725|Trego|Trego CDP
30|74950|Trout Creek|Trout Creek CDP
30|75175|Turah|Turah CDP
30|75250|Turner|Turner CDP
30|75258|Turner Colony|Turner Colony CDP
30|75287|Turtle Lake|Turtle Lake CDP
30|75550|Twin Creeks|Twin Creeks CDP
30|75590|Twin Hills Colony|Twin Hills Colony CDP
30|75700|Twodot|Twodot CDP
30|75775|Ulm|Ulm CDP
30|75905|Unionville|Unionville CDP
30|76075|Utica|Utica CDP
30|76675|Vaughn|Vaughn CDP
30|76900|Victor|Victor CDP
30|76975|Vida|Vida CDP
30|78143|Warm Spring Creek|Warm Spring Creek CDP
30|78775|Weeksville|Weeksville CDP
30|79075|West Glacier|West Glacier CDP
30|79086|West Glendive|West Glendive CDP
30|79098|West Havre|West Havre CDP
30|79105|West Kootenai|West Kootenai CDP
30|79695|Wheatland|Wheatland CDP
30|79935|White Haven|White Haven CDP
30|80125|Whitetail|Whitetail CDP
30|80200|Whitewater|Whitewater CDP
30|80275|Whitlash|Whitlash CDP
30|80800|Willow Creek|Willow Creek CDP
30|80875|Wilsall|Wilsall CDP
30|80950|Windham|Windham CDP
30|80975|Wineglass|Wineglass CDP
30|81175|Winston|Winston CDP
30|81250|Wisdom|Wisdom CDP
30|81325|Wise River|Wise River CDP
30|81400|Wolf Creek|Wolf Creek CDP
30|81700|Woods Bay|Woods Bay CDP
30|81925|Worden|Worden CDP
30|81980|Wye|Wye CDP
30|82075|Wyola|Wyola CDP
30|82130|Yaak|Yaak CDP
30|82525|York|York CDP
30|82635|Zenith Colony|Zenith Colony CDP
30|82675|Zortman|Zortman CDP
30|82750|Zurich|Zurich CDP
